,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
29501,,India,21.0,78.0,2020-05-11,70768,2294,22549.0,45925.0
29502,,Indonesia,-0.7893,113.9213,2020-05-11,14265,991,2881.0,10393.0
29503,,Iran,32.0,53.0,2020-05-11,109286,6685,87422.0,15179.0
29504,,Iraq,33.0,44.0,2020-05-11,2818,110,1790.0,918.0
29505,,Ireland,53.1424,-7.6921,2020-05-11,23135,1467,17110.0,4558.0
29506,,Israel,31.0,35.0,2020-05-11,16506,258,11843.0,4405.0
29507,,Italy,43.0,12.0,2020-05-11,219814,30739,106587.0,82488.0
29508,,Jamaica,18.1096,-77.2975,2020-05-11,505,9,90.0,406.0
29509,,Japan,36.0,138.0,2020-05-11,15847,633,8293.0,6921.0
29510,,Jordan,31.24,36.51,2020-05-11,562,9,390.0,163.0
29511,,Kazakhstan,48.0196,66.9237,2020-05-11,5207,32,2074.0,3101.0
29512,,Kenya,-0.0236,37.9062,2020-05-11,700,33,251.0,416.0
29513,,"Korea, South",36.0,128.0,2020-05-11,10936,258,9670.0,1008.0
29514,,Kuwait,29.5,47.75,2020-05-11,9286,65,2907.0,6314.0
29515,,Kyrgyzstan,41.2044,74.7661,2020-05-11,1016,12,688.0,316.0
29516,,Latvia,56.8796,24.6032,2020-05-11,946,18,464.0,464.0
29517,,Lebanon,33.8547,35.8623,2020-05-11,859,26,234.0,599.0
29518,,Liberia,6.4281,-9.4295,2020-05-11,211,20,85.0,106.0
29519,,Liechtenstein,47.14,9.55,2020-05-11,82,1,55.0,26.0
29520,,Lithuania,55.1694,23.8813,2020-05-11,1485,50,833.0,602.0
29521,,Luxembourg,49.8153,6.1296,2020-05-11,3888,101,3602.0,185.0
29522,,Madagascar,-18.7669,46.8691,2020-05-11,186,0,101.0,85.0
29523,,Malaysia,2.5,112.5,2020-05-11,6726,109,5113.0,1504.0
29524,,Maldives,3.2028,73.2207,2020-05-11,897,3,29.0,865.0
29525,,Malta,35.9375,14.3754,2020-05-11,503,5,434.0,64.0
29526,,Mauritania,21.0079,10.9408,2020-05-11,8,1,6.0,1.0
29527,,Mauritius,-20.2,57.5,2020-05-11,332,10,322.0,0.0
29528,,Mexico,23.6345,-102.5528,2020-05-11,36327,3573,23100.0,9654.0
29529,,Moldova,47.4116,28.3699,2020-05-11,4995,175,1980.0,2840.0
29530,,Monaco,43.7333,7.4167,2020-05-11,96,4,85.0,7.0
29531,,Mongolia,46.8625,103.8467,2020-05-11,42,0,14.0,28.0
29532,,Montenegro,42.5,19.3,2020-05-11,324,9,294.0,21.0
29533,,Morocco,31.7917,-7.0926,2020-05-11,6281,188,2811.0,3282.0
29534,,Namibia,-22.9576,18.4904,2020-05-11,16,0,11.0,5.0
29535,,Nepal,28.1667,84.25,2020-05-11,134,0,33.0,101.0
29536,Aruba,Netherlands,12.5186,-70.0358,2020-05-11,101,3,89.0,9.0
29537,Curacao,Netherlands,12.1696,-68.99,2020-05-11,16,1,14.0,1.0
29538,Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-11,76,15,46.0,15.0
29539,,Netherlands,52.1326,5.2913,2020-05-11,42788,5456,0.0,37332.0
29540,,New Zealand,-40.9006,174.886,2020-05-11,1497,21,1398.0,78.0
29541,,Nicaragua,12.8654,-85.2072,2020-05-11,16,5,7.0,4.0
29542,,Niger,17.6078,8.0817,2020-05-11,832,46,637.0,149.0
29543,,Nigeria,9.082,8.6753,2020-05-11,4641,150,902.0,3589.0
29544,,North Macedonia,41.6086,21.7453,2020-05-11,1664,91,1200.0,373.0
29545,,Norway,60.472,8.4689,2020-05-11,8132,224,32.0,7876.0
29546,,Oman,21.0,57.0,2020-05-11,3573,17,1250.0,2306.0
29547,,Pakistan,30.3753,69.3451,2020-05-11,32081,706,8555.0,22820.0
29548,,Panama,8.538,-80.7821,2020-05-11,8616,249,4687.0,3680.0
29549,,Papua New Guinea,-6.315,143.9555,2020-05-11,8,0,8.0,0.0
29550,,Paraguay,-23.4425,-58.4438,2020-05-11,724,10,170.0,544.0
29551,,Peru,-9.19,-75.0152,2020-05-11,68822,1961,22406.0,44455.0
29552,,Philippines,13.0,122.0,2020-05-11,11086,726,1999.0,8361.0
29553,,Poland,51.9194,19.1451,2020-05-11,16326,811,5816.0,9699.0
29554,,Portugal,39.3999,-8.2245,2020-05-11,27679,1144,2549.0,23986.0
29555,,Qatar,25.3548,51.1839,2020-05-11,23623,14,2840.0,20769.0
29556,,Romania,45.9432,24.9668,2020-05-11,15588,982,7245.0,7361.0
29557,,Russia,60.0,90.0,2020-05-11,221344,2009,39801.0,179534.0
29558,,Rwanda,-1.9403,29.8739,2020-05-11,285,0,150.0,135.0
29559,,Saint Lucia,13.9094,-60.9789,2020-05-11,18,0,17.0,1.0
29560,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-11,17,0,9.0,8.0
29561,,San Marino,43.9424,12.4578,2020-05-11,628,41,130.0,457.0
29562,,Saudi Arabia,24.0,45.0,2020-05-11,41014,255,12737.0,28022.0
29563,,Senegal,14.4974,-14.4524,2020-05-11,1886,19,715.0,1152.0
29564,,Serbia,44.0165,21.0059,2020-05-11,10176,218,3290.0,6668.0
29565,,Seychelles,-4.6796,55.492,2020-05-11,11,0,10.0,1.0
29566,,Singapore,1.2833,103.8333,2020-05-11,23822,21,3225.0,20576.0
29567,,Slovakia,48.669,19.699,2020-05-11,1457,26,959.0,472.0
29568,,Slovenia,46.1512,14.9955,2020-05-11,1460,102,256.0,1102.0
29569,,Somalia,5.1521,46.1996,2020-05-11,1089,52,121.0,916.0
29570,,South Africa,-30.5595,22.9375,2020-05-11,10652,206,4357.0,6089.0
29571,,Spain,40.0,-4.0,2020-05-11,227436,26744,137139.0,63553.0
29572,,Sri Lanka,7.0,81.0,2020-05-11,869,9,343.0,517.0
29573,,Sudan,12.8628,30.2176,2020-05-11,1526,74,162.0,1290.0
29574,,Suriname,3.9193,-56.0278,2020-05-11,10,1,9.0,0.0
29575,,Sweden,63.0,16.0,2020-05-11,26670,3256,4971.0,18443.0
29576,,Switzerland,46.8182,8.2275,2020-05-11,30344,1845,26800.0,1699.0
29577,,Taiwan*,23.7,121.0,2020-05-11,440,7,368.0,65.0
29578,,Tanzania,-6.369,34.8888,2020-05-11,509,21,183.0,305.0
29579,,Thailand,15.0,101.0,2020-05-11,3015,56,2796.0,163.0
29580,,Togo,8.6195,0.8248,2020-05-11,181,11,89.0,81.0
29581,,Trinidad and Tobago,10.6918,-61.2225,2020-05-11,116,8,107.0,1.0
29582,,Tunisia,34.0,9.0,2020-05-11,1032,45,727.0,260.0
29583,,Turkey,38.9637,35.2433,2020-05-11,139771,3841,95780.0,40150.0
29584,,Uganda,1.0,32.0,2020-05-11,121,0,55.0,66.0
29585,,Ukraine,48.3794,31.1656,2020-05-11,15648,408,3288.0,11952.0
29586,,United Arab Emirates,24.0,54.0,2020-05-11,18878,201,5381.0,13296.0
29587,Bermuda,United Kingdom,32.3078,-64.7505,2020-05-11,119,8,66.0,45.0
29588,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-11,84,1,47.0,36.0
29589,Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-11,546,41,452.0,53.0
29590,Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-11,147,0,143.0,4.0
29591,Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-11,330,23,271.0,36.0
29592,Montserrat,United Kingdom,16.7425,-62.1874,2020-05-11,11,1,8.0,2.0
29593,,United Kingdom,55.3781,-3.4360000000000004,2020-05-11,223060,32065,0.0,190995.0
29594,,Uruguay,-32.5228,-55.7658,2020-05-11,711,19,523.0,169.0
29595,,US,37.0902,-95.7129,2020-05-11,1347881,80682,232733.0,1034466.0
29596,,Uzbekistan,41.3775,64.5853,2020-05-11,2486,10,1988.0,488.0
29597,,Venezuela,6.4238,-66.5897,2020-05-11,422,10,205.0,207.0
29598,,Vietnam,16.0,108.0,2020-05-11,288,0,249.0,39.0
29599,,Zambia,-15.4167,28.2833,2020-05-11,267,7,117.0,143.0
29600,,Zimbabwe,-20.0,30.0,2020-05-11,36,4,9.0,23.0
29602,,Dominica,15.415,-61.371,2020-05-11,16,0,15.0,1.0
29603,,Grenada,12.1165,-61.679,2020-05-11,21,0,13.0,8.0
29604,,Mozambique,-18.665695,35.529562,2020-05-11,103,0,0.0,103.0
29605,,Syria,34.802075,38.99681500000001,2020-05-11,47,3,0.0,44.0
29606,,Timor-Leste,-8.874217,125.727539,2020-05-11,24,0,0.0,24.0
29607,,Belize,13.1939,-59.5432,2020-05-11,18,2,16.0,0.0
29608,Recovered,Canada,0.0,0.0,2020-05-11,0,0,0.0,0.0
29609,,Laos,19.85627,102.495496,2020-05-11,19,0,13.0,6.0
29610,,Libya,26.3351,17.228331,2020-05-11,64,3,28.0,33.0
29611,,West Bank and Gaza,31.9522,35.2332,2020-05-11,375,2,301.0,72.0
29612,,Guinea-Bissau,11.8037,-15.1804,2020-05-11,761,3,26.0,732.0
29613,,Mali,17.570692,-3.996166000000001,2020-05-11,712,39,377.0,296.0
29614,,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-11,15,0,14.0,1.0
29615,Northwest Territories,Canada,64.8255,-124.8457,2020-05-11,5,0,0.0,5.0
29616,Yukon,Canada,64.2823,-135.0,2020-05-11,11,0,0.0,11.0
29617,,Kosovo,42.602636,20.902977,2020-05-11,884,28,655.0,201.0
29618,,Burma,21.9162,95.956,2020-05-11,180,6,74.0,100.0
29619,Anguilla,United Kingdom,18.2206,-63.0686,2020-05-11,3,0,3.0,0.0
29620,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-11,7,1,4.0,2.0
29621,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-11,12,1,8.0,3.0
29623,,Botswana,-22.3285,24.6849,2020-05-11,24,1,12.0,11.0
29624,,Burundi,-3.3731,29.9189,2020-05-11,15,1,7.0,7.0
29625,,Sierra Leone,8.460555000000001,-11.779889,2020-05-11,338,19,72.0,247.0
29626,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-11,6,0,0.0,6.0
29627,,Malawi,-13.254307999999998,34.301525,2020-05-11,57,3,24.0,30.0
29628,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-11,13,0,13.0,0.0
29629,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-11,1,0,1.0,0.0
29630,,South Sudan,6.877000000000002,31.307,2020-05-11,156,0,2.0,154.0
29631,,Western Sahara,24.2155,-12.8858,2020-05-11,6,0,6.0,0.0
29632,,Sao Tome and Principe,0.18636,6.613081,2020-05-11,208,5,4.0,199.0
29633,,Yemen,15.552727,48.516388,2020-05-11,56,9,1.0,46.0
29634,,Comoros,-11.6455,43.3333,2020-05-11,11,1,0.0,10.0
29635,,Tajikistan,38.861034,71.276093,2020-05-11,661,21,0.0,640.0
29636,,Lesotho,-29.609988,28.233608,2020-05-11,0,0,0.0,0.0
29637,,Afghanistan,33.0,65.0,2020-05-12,4963,127,610.0,4226.0
29638,,Albania,41.1533,20.1683,2020-05-12,876,31,682.0,163.0
29639,,Algeria,28.0339,1.6596,2020-05-12,6067,515,2998.0,2554.0
29640,,Andorra,42.5063,1.5218,2020-05-12,758,48,568.0,142.0
29641,,Angola,-11.2027,17.8739,2020-05-12,45,2,13.0,30.0
29642,,Antigua and Barbuda,17.0608,-61.7964,2020-05-12,25,3,19.0,3.0
29643,,Argentina,-38.4161,-63.6167,2020-05-12,6563,319,1862.0,4382.0
29644,,Armenia,40.0691,45.0382,2020-05-12,3538,47,1430.0,2061.0
29645,Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-12,107,3,104.0,0.0
29646,New South Wales,Australia,-33.8688,151.2093,2020-05-12,3059,45,2571.0,443.0
29647,Northern Territory,Australia,-12.4634,130.8456,2020-05-12,29,0,27.0,2.0
29648,Queensland,Australia,-28.0167,153.4,2020-05-12,1052,6,1028.0,18.0
29649,South Australia,Australia,-34.9285,138.6007,2020-05-12,439,4,434.0,1.0
29650,Tasmania,Australia,-41.4545,145.9707,2020-05-12,227,13,184.0,30.0
29651,Victoria,Australia,-37.8136,144.9631,2020-05-12,1514,18,1385.0,111.0
29652,Western Australia,Australia,-31.9505,115.8605,2020-05-12,553,9,537.0,7.0
29653,,Austria,47.5162,14.5501,2020-05-12,15961,623,14148.0,1190.0
29654,,Azerbaijan,40.1431,47.5769,2020-05-12,2693,33,1680.0,980.0
29655,,Bahamas,25.0343,-77.3963,2020-05-12,93,11,39.0,43.0
29656,,Bahrain,26.0275,50.55,2020-05-12,5531,9,2192.0,3330.0
29657,,Bangladesh,23.685,90.3563,2020-05-12,16660,250,3147.0,13263.0
29658,,Barbados,13.1939,-59.5432,2020-05-12,85,7,57.0,21.0
29659,,Belarus,53.7098,27.9534,2020-05-12,24873,142,6974.0,17757.0
29660,,Belgium,50.8333,4.0,2020-05-12,53779,8761,13732.0,31286.0
29661,,Benin,9.3077,2.3158,2020-05-12,327,2,76.0,249.0
29662,,Bhutan,27.5142,90.4336,2020-05-12,11,0,5.0,6.0
29663,,Bolivia,-16.2902,-63.5887,2020-05-12,2964,128,313.0,2523.0
29664,,Bosnia and Herzegovina,43.9159,17.6791,2020-05-12,2158,117,1168.0,873.0
29665,,Brazil,-14.235,-51.9253,2020-05-12,178214,12461,72597.0,93156.0
29666,,Brunei,4.5353,114.7277,2020-05-12,141,1,134.0,6.0
29667,,Bulgaria,42.7339,25.4858,2020-05-12,2023,95,476.0,1452.0
29668,,Burkina Faso,12.2383,-1.5616,2020-05-12,766,51,588.0,127.0
29669,,Cabo Verde,16.5388,-23.0418,2020-05-12,267,2,58.0,207.0
29670,,Cambodia,11.55,104.9167,2020-05-12,122,0,121.0,1.0
29671,,Cameroon,3.848,11.5021,2020-05-12,2689,125,1524.0,1040.0
29672,Alberta,Canada,53.9333,-116.5765,2020-05-12,6345,118,0.0,6227.0
29673,British Columbia,Canada,49.2827,-123.1207,2020-05-12,2360,132,0.0,2228.0
29675,Manitoba,Canada,53.7609,-98.8139,2020-05-12,290,7,0.0,283.0
29676,New Brunswick,Canada,46.5653,-66.4619,2020-05-12,120,0,0.0,120.0
29677,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-12,261,3,0.0,258.0
29678,Nova Scotia,Canada,44.682,-63.7443,2020-05-12,1020,48,0.0,972.0
29679,Ontario,Canada,51.2538,-85.3232,2020-05-12,22158,1852,0.0,20306.0
29680,Prince Edward Island,Canada,46.5107,-63.4168,2020-05-12,27,0,0.0,27.0
29681,Quebec,Canada,52.9399,-73.5491,2020-05-12,39235,3132,0.0,36103.0
29682,Saskatchewan,Canada,52.9399,-106.4509,2020-05-12,573,7,0.0,566.0
29683,,Central African Republic,6.6111,20.9394,2020-05-12,143,0,10.0,133.0
29684,,Chad,15.4542,18.7322,2020-05-12,357,40,76.0,241.0
29685,,Chile,-35.6751,-71.543,2020-05-12,31721,335,14125.0,17261.0
29686,Anhui,China,31.8257,117.2264,2020-05-12,991,6,985.0,0.0
29687,Beijing,China,40.1824,116.4142,2020-05-12,593,9,573.0,11.0
29688,Chongqing,China,30.0572,107.874,2020-05-12,579,6,573.0,0.0
29689,Fujian,China,26.0789,117.9874,2020-05-12,356,1,354.0,1.0
29690,Gansu,China,37.8099,101.0583,2020-05-12,139,2,137.0,0.0
29691,Guangdong,China,23.3417,113.4244,2020-05-12,1589,8,1578.0,3.0
29692,Guangxi,China,23.8298,108.7881,2020-05-12,254,2,252.0,0.0
29693,Guizhou,China,26.8154,106.8748,2020-05-12,147,2,145.0,0.0
29694,Hainan,China,19.1959,109.7453,2020-05-12,168,6,162.0,0.0
29695,Hebei,China,39.549,116.1306,2020-05-12,328,6,321.0,1.0
29696,Heilongjiang,China,47.862,127.7615,2020-05-12,945,13,929.0,3.0
29697,Henan,China,33.882,113.614,2020-05-12,1276,22,1254.0,0.0
29698,Hong Kong,China,22.3,114.2,2020-05-12,1047,4,991.0,52.0
29699,Hubei,China,30.9756,112.2707,2020-05-12,68134,4512,63616.0,6.0
29700,Hunan,China,27.6104,111.7088,2020-05-12,1019,4,1015.0,0.0
29701,Inner Mongolia,China,44.0935,113.9448,2020-05-12,209,1,190.0,18.0
29702,Jiangsu,China,32.9711,119.455,2020-05-12,653,0,653.0,0.0
29703,Jiangxi,China,27.614,115.7221,2020-05-12,937,1,936.0,0.0
29704,Jilin,China,43.6661,126.1923,2020-05-12,133,1,108.0,24.0
29705,Liaoning,China,41.2956,122.6085,2020-05-12,147,2,144.0,1.0
29706,Macau,China,22.1667,113.55,2020-05-12,45,0,42.0,3.0
29707,Ningxia,China,37.2692,106.1655,2020-05-12,75,0,75.0,0.0
29708,Qinghai,China,35.7452,95.9956,2020-05-12,18,0,18.0,0.0
29709,Shaanxi,China,35.1917,108.8701,2020-05-12,308,3,297.0,8.0
29710,Shandong,China,36.3427,118.1498,2020-05-12,788,7,777.0,4.0
29711,Shanghai,China,31.202,121.4491,2020-05-12,660,7,631.0,22.0
29712,Shanxi,China,37.5777,112.2922,2020-05-12,198,0,198.0,0.0
29713,Sichuan,China,30.6171,102.7103,2020-05-12,561,3,558.0,0.0
29714,Tianjin,China,39.3054,117.323,2020-05-12,191,3,186.0,2.0
29715,Tibet,China,31.6927,88.0924,2020-05-12,1,0,1.0,0.0
29716,Xinjiang,China,41.1129,85.2401,2020-05-12,76,3,73.0,0.0
29717,Yunnan,China,24.974,101.487,2020-05-12,185,2,183.0,0.0
29718,Zhejiang,China,29.1832,120.0934,2020-05-12,1268,1,1267.0,0.0
29719,,Colombia,4.5709,-74.2973,2020-05-12,12272,493,2971.0,8808.0
29720,,Congo (Brazzaville),-4.0383,21.7587,2020-05-12,333,11,53.0,269.0
29721,,Congo (Kinshasa),-4.0383,21.7587,2020-05-12,1102,44,146.0,912.0
29722,,Costa Rica,9.7489,-83.7534,2020-05-12,804,7,520.0,277.0
29723,,Cote d'Ivoire,7.54,-5.5471,2020-05-12,1857,21,820.0,1016.0
29724,,Croatia,45.1,15.2,2020-05-12,2207,91,1808.0,308.0
29726,,Cuba,22.0,-80.0,2020-05-12,1804,78,1277.0,449.0
29727,,Cyprus,35.1264,33.4299,2020-05-12,903,16,449.0,438.0
29728,,Czechia,49.8175,15.473,2020-05-12,8221,283,4889.0,3049.0
29729,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-12,187,0,187.0,0.0
29730,Greenland,Denmark,71.7069,-42.6043,2020-05-12,11,0,11.0,0.0
29731,,Denmark,56.2639,9.5018,2020-05-12,10591,527,8580.0,1484.0
29732,,Djibouti,11.8251,42.5903,2020-05-12,1256,3,886.0,367.0
29733,,Dominican Republic,18.7357,-70.1627,2020-05-12,10900,402,3221.0,7277.0
29734,,Ecuador,-1.8312,-78.1834,2020-05-12,30419,2327,3433.0,24659.0
29735,,Egypt,26.0,30.0,2020-05-12,10093,544,2326.0,7223.0
29736,,El Salvador,13.7942,-88.8965,2020-05-12,998,20,349.0,629.0
29737,,Equatorial Guinea,1.5,10.0,2020-05-12,439,4,13.0,422.0
29738,,Eritrea,15.1794,39.7823,2020-05-12,39,0,38.0,1.0
29739,,Estonia,58.5953,25.0136,2020-05-12,1746,61,777.0,908.0
29740,,Eswatini,-26.5225,31.4659,2020-05-12,184,2,28.0,154.0
29741,,Ethiopia,9.145,40.4897,2020-05-12,261,5,106.0,150.0
29742,,Fiji,-17.7134,178.065,2020-05-12,18,0,14.0,4.0
29743,,Finland,64.0,26.0,2020-05-12,6003,275,4300.0,1428.0
29744,French Guiana,France,3.9339,-53.1258,2020-05-12,144,1,122.0,21.0
29745,French Polynesia,France,-17.6797,149.4068,2020-05-12,60,0,58.0,2.0
29746,Guadeloupe,France,16.25,-61.5833,2020-05-12,155,13,109.0,33.0
29747,Mayotte,France,-12.8275,45.1662,2020-05-12,1095,12,492.0,591.0
29748,New Caledonia,France,-20.9043,165.618,2020-05-12,18,0,18.0,0.0
29749,Reunion,France,-21.1351,55.2471,2020-05-12,437,0,354.0,83.0
29750,Saint Barthelemy,France,17.9,-62.8333,2020-05-12,6,0,6.0,0.0
29751,St Martin,France,18.0708,-63.0501,2020-05-12,39,3,30.0,6.0
29752,Martinique,France,14.6415,-61.0242,2020-05-12,187,14,91.0,82.0
29753,,France,46.2276,2.2137,2020-05-12,176207,26951,56617.0,92639.0
29754,,Gabon,-0.8037,11.6094,2020-05-12,863,9,137.0,717.0
29755,,Gambia,13.4432,-15.3101,2020-05-12,22,1,10.0,11.0
29756,,Georgia,42.3154,43.3569,2020-05-12,642,11,349.0,282.0
29757,,Germany,51.0,9.0,2020-05-12,173171,7738,147200.0,18233.0
29758,,Ghana,7.9465,-1.0232,2020-05-12,5127,22,494.0,4611.0
29759,,Greece,39.0742,21.8243,2020-05-12,2744,152,1374.0,1218.0
29760,,Guatemala,15.7835,-90.2308,2020-05-12,1199,27,120.0,1052.0
29761,,Guinea,9.9456,-9.6966,2020-05-12,2298,11,816.0,1471.0
29762,,Guyana,5.0,-58.75,2020-05-12,113,10,36.0,67.0
29763,,Haiti,18.9712,-72.2852,2020-05-12,209,16,17.0,176.0
29764,,Holy See,41.9029,12.4534,2020-05-12,12,0,2.0,10.0
29765,,Honduras,15.2,-86.2419,2020-05-12,2080,121,211.0,1748.0
29766,,Hungary,47.1625,19.5033,2020-05-12,3313,425,1007.0,1881.0
29767,,Iceland,64.9631,-19.0208,2020-05-12,1801,10,1776.0,15.0
29768,,India,21.0,78.0,2020-05-12,74292,2415,24420.0,47457.0
29769,,Indonesia,-0.7893,113.9213,2020-05-12,14749,1007,3063.0,10679.0
29770,,Iran,32.0,53.0,2020-05-12,110767,6733,88357.0,15677.0
29771,,Iraq,33.0,44.0,2020-05-12,2913,112,1903.0,898.0
29772,,Ireland,53.1424,-7.6921,2020-05-12,23242,1488,17110.0,4644.0
29773,,Israel,31.0,35.0,2020-05-12,16529,260,12083.0,4186.0
29774,,Italy,43.0,12.0,2020-05-12,221216,30911,109039.0,81266.0
29775,,Jamaica,18.1096,-77.2975,2020-05-12,507,9,100.0,398.0
29776,,Japan,36.0,138.0,2020-05-12,15968,657,8531.0,6780.0
29777,,Jordan,31.24,36.51,2020-05-12,576,9,390.0,177.0
29778,,Kazakhstan,48.0196,66.9237,2020-05-12,5279,32,2223.0,3024.0
29779,,Kenya,-0.0236,37.9062,2020-05-12,715,36,259.0,420.0
29780,,"Korea, South",36.0,128.0,2020-05-12,10962,259,9695.0,1008.0
29781,,Kuwait,29.5,47.75,2020-05-12,10277,75,3101.0,7101.0
29782,,Kyrgyzstan,41.2044,74.7661,2020-05-12,1037,12,709.0,316.0
29783,,Latvia,56.8796,24.6032,2020-05-12,950,18,627.0,305.0
29784,,Lebanon,33.8547,35.8623,2020-05-12,870,26,234.0,610.0
29785,,Liberia,6.4281,-9.4295,2020-05-12,211,20,85.0,106.0
29786,,Liechtenstein,47.14,9.55,2020-05-12,82,1,55.0,26.0
29787,,Lithuania,55.1694,23.8813,2020-05-12,1491,50,850.0,591.0
29788,,Luxembourg,49.8153,6.1296,2020-05-12,3894,102,3610.0,182.0
29789,,Madagascar,-18.7669,46.8691,2020-05-12,186,0,101.0,85.0
29790,,Malaysia,2.5,112.5,2020-05-12,6742,109,5223.0,1410.0
29791,,Maldives,3.2028,73.2207,2020-05-12,904,3,29.0,872.0
29792,,Malta,35.9375,14.3754,2020-05-12,506,5,434.0,67.0
29793,,Mauritania,21.0079,10.9408,2020-05-12,9,1,6.0,2.0
29794,,Mauritius,-20.2,57.5,2020-05-12,332,10,322.0,0.0
29795,,Mexico,23.6345,-102.5528,2020-05-12,38324,3926,25935.0,8463.0
29796,,Moldova,47.4116,28.3699,2020-05-12,5154,182,2069.0,2903.0
29797,,Monaco,43.7333,7.4167,2020-05-12,96,4,85.0,7.0
29798,,Mongolia,46.8625,103.8467,2020-05-12,42,0,15.0,27.0
29799,,Montenegro,42.5,19.3,2020-05-12,324,9,298.0,17.0
29800,,Morocco,31.7917,-7.0926,2020-05-12,6418,188,2991.0,3239.0
29801,,Namibia,-22.9576,18.4904,2020-05-12,16,0,11.0,5.0
29802,,Nepal,28.1667,84.25,2020-05-12,217,0,33.0,184.0
29803,Aruba,Netherlands,12.5186,-70.0358,2020-05-12,101,3,89.0,9.0
29804,Curacao,Netherlands,12.1696,-68.99,2020-05-12,16,1,14.0,1.0
29805,Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-12,76,15,46.0,15.0
29806,,Netherlands,52.1326,5.2913,2020-05-12,42984,5510,0.0,37474.0
29807,,New Zealand,-40.9006,174.886,2020-05-12,1497,21,1402.0,74.0
29808,,Nicaragua,12.8654,-85.2072,2020-05-12,25,8,7.0,10.0
29809,,Niger,17.6078,8.0817,2020-05-12,854,47,648.0,159.0
29810,,Nigeria,9.082,8.6753,2020-05-12,4787,158,959.0,3670.0
29811,,North Macedonia,41.6086,21.7453,2020-05-12,1674,92,1205.0,377.0
29812,,Norway,60.472,8.4689,2020-05-12,8157,228,32.0,7897.0
29813,,Oman,21.0,57.0,2020-05-12,3721,17,1250.0,2454.0
29814,,Pakistan,30.3753,69.3451,2020-05-12,34336,737,8812.0,24787.0
29815,,Panama,8.538,-80.7821,2020-05-12,8783,252,6021.0,2510.0
29816,,Papua New Guinea,-6.315,143.9555,2020-05-12,8,0,8.0,0.0
29817,,Paraguay,-23.4425,-58.4438,2020-05-12,737,10,173.0,554.0
29818,,Peru,-9.19,-75.0152,2020-05-12,72059,2057,23324.0,46678.0
29819,,Philippines,13.0,122.0,2020-05-12,11350,751,2106.0,8493.0
29820,,Poland,51.9194,19.1451,2020-05-12,16921,839,6131.0,9951.0
29821,,Portugal,39.3999,-8.2245,2020-05-12,27913,1163,3013.0,23737.0
29822,,Qatar,25.3548,51.1839,2020-05-12,25149,14,3019.0,22116.0
29823,,Romania,45.9432,24.9668,2020-05-12,15778,1002,7685.0,7091.0
29824,,Russia,60.0,90.0,2020-05-12,232243,2116,43512.0,186615.0
29825,,Rwanda,-1.9403,29.8739,2020-05-12,286,0,153.0,133.0
29826,,Saint Lucia,13.9094,-60.9789,2020-05-12,18,0,17.0,1.0
29827,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-12,17,0,12.0,5.0
29828,,San Marino,43.9424,12.4578,2020-05-12,638,41,161.0,436.0
29829,,Saudi Arabia,24.0,45.0,2020-05-12,42925,264,15257.0,27404.0
29830,,Senegal,14.4974,-14.4524,2020-05-12,1995,19,742.0,1234.0
29831,,Serbia,44.0165,21.0059,2020-05-12,10243,220,3600.0,6423.0
29832,,Seychelles,-4.6796,55.492,2020-05-12,11,0,10.0,1.0
29833,,Singapore,1.2833,103.8333,2020-05-12,24671,21,3851.0,20799.0
29834,,Slovakia,48.669,19.699,2020-05-12,1465,27,983.0,455.0
29835,,Slovenia,46.1512,14.9955,2020-05-12,1461,102,259.0,1100.0
29836,,Somalia,5.1521,46.1996,2020-05-12,1170,52,126.0,992.0
29837,,South Africa,-30.5595,22.9375,2020-05-12,11350,206,4357.0,6787.0
29838,,Spain,40.0,-4.0,2020-05-12,228030,26920,138980.0,62130.0
29839,,Sri Lanka,7.0,81.0,2020-05-12,889,9,366.0,514.0
29840,,Sudan,12.8628,30.2176,2020-05-12,1661,80,173.0,1408.0
29841,,Suriname,3.9193,-56.0278,2020-05-12,10,1,9.0,0.0
29842,,Sweden,63.0,16.0,2020-05-12,27272,3313,4971.0,18988.0
29843,,Switzerland,46.8182,8.2275,2020-05-12,30380,1867,26800.0,1713.0
29844,,Taiwan*,23.7,121.0,2020-05-12,440,7,372.0,61.0
29845,,Tanzania,-6.369,34.8888,2020-05-12,509,21,183.0,305.0
